filename,num_cells,num_characters,num_variables,num_clauses,phi_generation_time,qsampler_time,qsampler_valid_samples,unigen_time,unigen_valid_samples,total_num_solution,percent_qsampler_correct,percent_unigen_correct
m5_n5_s50.txt,5,5,17,924,0.010956287384033203,0.040999412536621094,0,0.04833817481994629,0,144,0.0,0.0
m5_n5_s51.txt,5,5,16,756,0.010212898254394531,0.045479536056518555,0,0.04235696792602539,0,300,0.0,0.0
m5_n5_s52.txt,5,5,20,1200,0.013302326202392578,0.04539346694946289,1,0.07738637924194336,12,466,0.002145922746781116,0.02575107296137339
m5_n5_s53.txt,5,5,15,700,0.010518312454223633,0.03840470314025879,0,0.04124760627746582,0,84,0.0,0.0
m5_n5_s54.txt,5,5,19,1104,0.011310100555419922,0.04254770278930664,0,0.07222676277160645,4,464,0.0,0.008620689655172414
m5_n5_s55.txt,5,5,15,660,0.01546168327331543,0.04113149642944336,0,0.052182674407958984,1,107,0.0,0.009345794392523364
m5_n5_s56.txt,5,5,14,504,0.010079622268676758,0.03865790367126465,0,0.05210733413696289,3,283,0.0,0.01060070671378092
m5_n5_s57.txt,5,5,14,588,0.009441137313842773,0.03856039047241211,1,0.05602407455444336,8,249,0.004016064257028112,0.0321285140562249
m5_n5_s58.txt,5,5,13,504,0.009621143341064453,0.040015459060668945,1,0.0669240951538086,12,80,0.0125,0.15
m5_n5_s59.txt,5,5,14,504,0.005128622055053711,0.040245771408081055,1,0.0642247200012207,12,130,0.007692307692307693,0.09230769230769231
m5_n5_s6.txt,5,5,18,1020,0.010859966278076172,0.040387868881225586,0,0.06031036376953125,0,299,0.0,0.0
m5_n5_s60.txt,5,5,18,1020,0.011536598205566406,0.04109907150268555,0,0.0681006908416748,1,424,0.0,0.0023584905660377358
m5_n5_s61.txt,5,5,17,948,0.013042211532592773,0.04384970664978027,0,0.06952166557312012,4,350,0.0,0.011428571428571429
m5_n5_s62.txt,5,5,16,852,0.01124882698059082,0.039121150970458984,0,0.0648808479309082,5,146,0.0,0.03424657534246575
m5_n5_s63.txt,5,5,18,960,0.012061357498168945,0.04698824882507324,0,0.04218769073486328,0,384,0.0,0.0
m5_n5_s64.txt,5,5,14,576,0.005270719528198242,0.03660178184509277,0,0.04894709587097168,3,104,0.0,0.028846153846153848
m5_n5_s65.txt,5,5,17,816,0.010751485824584961,0.041368961334228516,0,0.06393861770629883,4,596,0.0,0.006711409395973154
m5_n5_s66.txt,5,5,18,1008,0.011218786239624023,0.04366612434387207,0,0.04732799530029297,0,192,0.0,0.0
m5_n5_s67.txt,5,5,14,504,0.010799884796142578,0.04362368583679199,1,0.06962895393371582,12,130,0.007692307692307693,0.09230769230769231
m5_n5_s68.txt,5,5,8,96,0.0052149295806884766,0.04304003715515137,1,0.06803441047668457,12,46,0.021739130434782608,0.2608695652173913
m5_n5_s69.txt,5,5,17,816,0.011298418045043945,0.04375934600830078,1,0.07196593284606934,12,242,0.004132231404958678,0.049586776859504134
m5_n5_s7.txt,5,5,18,1020,0.010257244110107422,0.04272603988647461,0,0.09202265739440918,6,358,0.0,0.01675977653631285
m5_n5_s70.txt,5,5,19,1104,0.014685869216918945,0.04720020294189453,0,0.04655122756958008,0,290,0.0,0.0
m5_n5_s71.txt,5,5,16,852,0.011763572692871094,0.03991365432739258,0,0.053755760192871094,0,101,0.0,0.0
m5_n5_s72.txt,5,5,12,408,0.005713462829589844,0.0383152961730957,1,0.056360721588134766,12,64,0.015625,0.1875
m5_n5_s73.txt,5,5,11,320,0.0062160491943359375,0.04223370552062988,0,0.041013240814208984,0,64,0.0,0.0
m5_n5_s74.txt,5,5,14,576,0.006686210632324219,0.041382789611816406,1,0.054499149322509766,12,72,0.013888888888888888,0.16666666666666666
m5_n5_s75.txt,5,5,18,960,0.011247396469116211,0.04328751564025879,0,0.0658578872680664,0,376,0.0,0.0
m5_n5_s76.txt,5,5,15,624,0.011817455291748047,0.04274272918701172,0,0.03958392143249512,0,208,0.0,0.0
m5_n5_s77.txt,5,5,20,1200,0.012020349502563477,0.04523873329162598,0,0.07838106155395508,0,1600,0.0,0.0
m5_n5_s78.txt,5,5,8,96,0.007747650146484375,0.042260169982910156,1,0.10450100898742676,12,46,0.021739130434782608,0.2608695652173913
m5_n5_s79.txt,5,5,17,924,0.012986183166503906,0.040699005126953125,0,0.10497832298278809,3,162,0.0,0.018518518518518517
m5_n5_s8.txt,5,5,15,700,0.010521411895751953,0.037535905838012695,0,0.045040130615234375,0,82,0.0,0.0
m5_n5_s80.txt,5,5,15,660,0.010374307632446289,0.040430545806884766,1,0.0710597038269043,5,86,0.011627906976744186,0.05813953488372093
m5_n5_s81.txt,5,5,16,740,0.011383771896362305,0.03866291046142578,0,0.06168532371520996,0,272,0.0,0.0
m5_n5_s82.txt,5,5,17,864,0.016407489776611328,0.055088043212890625,0,0.06343746185302734,0,146,0.0,0.0
m5_n5_s83.txt,5,5,18,1020,0.01634812355041504,0.04790067672729492,0,0.07810282707214355,1,424,0.0,0.0023584905660377358
m5_n5_s84.txt,5,5,18,960,0.017644166946411133,0.0512082576751709,0,0.08609843254089355,0,286,0.0,0.0
m5_n5_s85.txt,5,5,17,924,0.012250185012817383,0.03930211067199707,0,0.08187222480773926,0,129,0.0,0.0
m5_n5_s86.txt,5,5,14,504,0.01714301109313965,0.043898582458496094,1,0.06681323051452637,12,130,0.007692307692307693,0.09230769230769231
m5_n5_s87.txt,5,5,16,740,0.012859344482421875,0.041605234146118164,0,0.07585477828979492,0,226,0.0,0.0
m5_n5_s88.txt,5,5,12,404,0.009384870529174805,0.03882026672363281,0,0.05321693420410156,5,103,0.0,0.04854368932038835
m5_n5_s89.txt,5,5,11,360,0.009740352630615234,0.035999298095703125,1,0.0662240982055664,12,68,0.014705882352941176,0.17647058823529413
m5_n5_s9.txt,5,5,17,816,0.010917901992797852,0.04092001914978027,1,0.07582759857177734,12,242,0.004132231404958678,0.049586776859504134
m5_n5_s90.txt,5,5,14,576,0.011105060577392578,0.04556703567504883,0,0.06248593330383301,5,122,0.0,0.040983606557377046
m5_n5_s91.txt,5,5,17,816,0.011964797973632812,0.0431828498840332,0,0.07425045967102051,5,518,0.0,0.009652509652509652
m5_n5_s92.txt,5,5,19,1104,0.014487981796264648,0.04400229454040527,0,0.07280445098876953,0,542,0.0,0.0
m5_n5_s93.txt,5,5,17,816,0.011038064956665039,0.042505741119384766,0,0.06465959548950195,1,886,0.0,0.001128668171557562
m5_n5_s94.txt,5,5,13,504,0.01006937026977539,0.041919708251953125,1,0.08838295936584473,12,80,0.0125,0.15
m5_n5_s95.txt,5,5,17,948,0.011123418807983398,0.03874611854553223,0,0.05932259559631348,1,274,0.0,0.0036496350364963502
m5_n5_s96.txt,5,5,15,624,0.010824441909790039,0.04493975639343262,0,0.04421281814575195,0,174,0.0,0.0
m5_n5_s97.txt,5,5,18,1020,0.012916803359985352,0.0440220832824707,0,0.07659220695495605,4,358,0.0,0.0111731843575419
m5_n5_s98.txt,5,5,18,960,0.011739730834960938,0.04354977607727051,0,0.07435226440429688,0,296,0.0,0.0
m5_n5_s99.txt,5,5,20,1200,0.012887954711914062,0.04391932487487793,1,0.07791829109191895,12,466,0.002145922746781116,0.02575107296137339
