filename,num_cells,num_characters,num_variables,num_clauses,phi_generation_time,qsampler_time,qsampler_valid_samples,unigen_time,unigen_valid_samples,total_num_solution,percent_qsampler_correct,percent_unigen_correct
m5_n5_s75.txt,5,5,18,960,0.011080026626586914,2.025607109069824,1,3.649574041366577,1,376,0.0026595744680851063,0.0026595744680851063
m5_n5_s76.txt,5,5,15,624,0.010105133056640625,1.743471384048462,1,0.04248929023742676,0,208,0.004807692307692308,0.0
m5_n5_s77.txt,5,5,20,1200,0.011547327041625977,0.6707029342651367,17,3.1456985473632812,29,1600,0.010625,0.018125
m5_n5_s78.txt,5,5,8,96,0.005209207534790039,1.3959362506866455,46,3.7734627723693848,46,46,1.0,1.0
m5_n5_s79.txt,5,5,17,924,0.013290166854858398,3.0739200115203857,18,2.420342445373535,18,162,0.1111111111111111,0.1111111111111111
m5_n5_s8.txt,5,5,15,700,0.010071992874145508,4.238667249679565,11,0.059143781661987305,0,82,0.13414634146341464,0.0
m5_n5_s80.txt,5,5,15,660,0.011956930160522461,6.102801084518433,32,4.094205141067505,32,86,0.37209302325581395,0.37209302325581395
m5_n5_s81.txt,5,5,16,740,0.013020038604736328,0.9823126792907715,11,2.7315402030944824,11,272,0.04044117647058824,0.04044117647058824
m5_n5_s82.txt,5,5,17,864,0.011402130126953125,4.87554669380188,1,0.0506591796875,0,146,0.00684931506849315,0.0
m5_n5_s83.txt,5,5,18,1020,0.012227058410644531,1.1493942737579346,15,2.535020351409912,15,424,0.03537735849056604,0.03537735849056604
m5_n5_s84.txt,5,5,18,960,0.014560222625732422,1.9427497386932373,1,3.7704219818115234,1,286,0.0034965034965034965,0.0034965034965034965
m5_n5_s85.txt,5,5,17,924,0.011168956756591797,7.696779489517212,1,0.05060315132141113,0,129,0.007751937984496124,0.0
m5_n5_s86.txt,5,5,14,504,0.010190010070800781,0.6433658599853516,129,2.9496171474456787,130,130,0.9923076923076923,1.0
m5_n5_s87.txt,5,5,16,740,0.011104822158813477,1.9675545692443848,1,3.6861178874969482,1,226,0.004424778761061947,0.004424778761061947
m5_n5_s88.txt,5,5,12,404,0.00921177864074707,1.7187862396240234,22,3.27816104888916,22,103,0.21359223300970873,0.21359223300970873
m5_n5_s89.txt,5,5,11,360,0.0088958740234375,2.1941535472869873,68,2.506833076477051,68,68,1.0,1.0
m5_n5_s9.txt,5,5,17,816,0.010311603546142578,1.0733311176300049,221,2.734010934829712,242,242,0.9132231404958677,1.0
m5_n5_s90.txt,5,5,14,576,0.009918451309204102,2.761669397354126,13,3.5961735248565674,13,122,0.10655737704918032,0.10655737704918032
m5_n5_s91.txt,5,5,17,816,0.010556697845458984,0.663947582244873,61,2.5329136848449707,72,518,0.11776061776061776,0.138996138996139
m5_n5_s92.txt,5,5,19,1104,0.013316869735717773,1.4142756462097168,7,2.575340986251831,7,542,0.012915129151291513,0.012915129151291513
m5_n5_s93.txt,5,5,17,816,0.011233091354370117,0.6725995540618896,9,2.3082354068756104,9,886,0.010158013544018058,0.010158013544018058
m5_n5_s94.txt,5,5,13,504,0.005349159240722656,1.8811757564544678,80,2.9195919036865234,80,80,1.0,1.0
m5_n5_s95.txt,5,5,17,948,0.011456727981567383,1.679746389389038,1,2.4371421337127686,1,274,0.0036496350364963502,0.0036496350364963502
m5_n5_s96.txt,5,5,15,624,0.00988149642944336,2.033109188079834,1,0.045778751373291016,0,174,0.005747126436781609,0.0
m5_n5_s97.txt,5,5,18,1020,0.013506889343261719,0.9491281509399414,71,2.789809465408325,76,358,0.19832402234636873,0.2122905027932961
m5_n5_s98.txt,5,5,18,960,0.011296987533569336,1.783055305480957,1,3.7580313682556152,1,296,0.0033783783783783786,0.0033783783783783786
m5_n5_s99.txt,5,5,20,1200,0.015646696090698242,1.840933084487915,401,2.5764780044555664,466,466,0.8605150214592274,1.0
